noun,count,label
都市計画法,48,Law
北海道会法,16,Government
稲垣勝三,24,Person
東京本部,16,Government
幹事長,80,Position_Vocation
道会議員選挙,24,Plan
函館支部,488,School
座長,56,Position_Vocation
函館日日新聞社,88,GOE_Other
北海新報社,16,Company
宮島鎗八,16,Person
憲政,40,Person
投票率,88,Animal_Disease
立憲,16,Government
徳之助,24,Person
新選議員,16,Position_Vocation
黒住成章,16,Position_Vocation
渡辺長一郎,16,Person
坂井定吉,32,Person
第1次世界大戦,168,Event_Other
農林水産業,24,Doctrine_Method_Other
第1次世界大戦期,56,Event_Other
ロイズ,32,Food_Other
移輸出入,16,Product_Other
釧路港,24,Port
ポーツマス条約,16,Treaty
日露漁業協約,48,Plan
営業活動,16,Doctrine_Method_Other
大戦,24,Style
北海道管外移出額,16,Domestic_Region
函館海産物市場,88,Dish
産地商人,16,Position_Vocation
海参,104,Food_Other
貝柱,112,Food_Other
鮮魚介,16,Dish
択捉,32,City
国産塩鮭鱒,16,Dish
乾鯣,16,Dish
江州,16,City
函館魚商株式会社,56,GOE_Other
函館魚菜会社社則,16,Plan
刈谷鉄之助,16,Person
汐留町,16,City
組合長,32,Position_Vocation
函館魚商市場株式会社,16,GOE_Other
函館海産商同業組合,56,School
海産物取扱商人,16,Position_Vocation
忠蔵,16,Position_Vocation
石塚弥太郎,40,Person
農商務大臣,24,Position_Vocation
副組長,48,Position_Vocation
土屋一郎,16,Person
第1次大戦期,32,Event_Other
南樺太,56,Continental_Region
銅鉄材,16,Product_Other
三菱商事,72,Company
鈴木商店,16,Company
英米,40,Country
セメント,72,Material
満州,48,City
軍需品,32,Doctrine_Method_Other
銑鉄,16,Material
辛亥革命,24,Event_Other
燐鉱石,48,Material
外国産米,16,Food_Other
福州,24,City
上海支店,16,GOE_Other
第1次世界大戦勃発,16,Event_Other
海産商同業組合,48,Position_Vocation
シベリア鉄道,16,Railroad
豌豆,32,Flora
隠元豆,32,Flora
上海直航,16,Railroad
第2次世界大戦,48,Event_Other
乾鱈,16,Product_Other
関東州,96,City
スウェーデン,16,Country
輸出商,24,Position_Vocation
蟹缶,24,Food_Other
大日本人造,24,Culture
函館税関管内,24,Government
常議員,48,Position_Vocation
各議員,16,Position_Vocation
事務員,40,Position_Vocation
函館商業会議所定款,16,School
函館商工会議所六十年史,16,Public_Institution
松前鉄道,16,Railroad
韓国,64,Country
鉄筋コンクリート造り,24,Doctrine_Method_Other
末富,56,Dish
資本金額,16,Food_Other
函館電灯所,40,Facility_Part
大沼湖,16,Geological_Region_Other
水力発電,32,Doctrine_Method_Other
渡島水電,24,Product_Other
函館水電株式会社,56,GOE_Other
台場町,16,Location_Other
第1次世界大戦中,24,Event_Other
市村,24,Person
柴田,16,Person
豐ケ,16,Person
鬘阪,16,Character
蛹コ蜀,16,Broadcast_Program
驥昴,16,Person
譁ケ,48,Person
イゥ螢,24,Person
ビスケット,80,Dish
函館菓子,48,Dish
道産製菓,32,Doctrine_Method_Other
和菓子,16,Dish
千秋庵,16,GOE_Other
砂子,24,Person
豆腐,24,Dish
日貨排斥運動,16,Facility_Other
函館製紙合資会社,16,Company
木島,24,Person
函館燐寸,16,Dish
函館工場,152,Province
熊谷工場,16,GOE_Other
竜紋氷室,16,Person
川田豊吉,32,Person
近藤勝之助,24,Person
函館水電,224,Product_Other
函館水,64,Domestic_Region
浅野,24,Person
浅野セメント,64,Doctrine_Method_Other
逓信大臣,40,Position_Vocation
北海道人造,16,Corporation_Other
大日本人造肥料,16,Material
東京本社,16,GOE_Other
化学肥料,32,Product_Other
商業会議所副会頭,24,Position_Vocation
函館製,48,Material
取締役社長,16,Position_Vocation
道内漁業,16,Domestic_Region
有江鉄工所,16,Person
亀田火力発電所,24,Person
函館営業所,24,GOE_Other
コールタール,16,Material
焼取法,16,Law
硫黄釜,32,Law
洋型船,16,Doctrine_Method_Other
西村造船所,16,City
西村岩吉,16,Person
岩岸久松,24,Person
国永政次郎,16,Person
函館造船業組合,24,Research_Institute
目黒,16,City
有江,32,Person
高田鉄工場,32,Person
上磯工場,72,GOE_Other
鉄骨工事,16,Material
真砂町地区,24,Location_Other
第1次大戦,16,Event_Other
大野造船所,24,City
小杉造船所,16,City
船矢造船所,16,Product_Other
宮崎信太郎,16,Person
函館型,16,Doctrine_Method_Other
魯漁業,448,Person
繋船,16,Animal_Disease
日下部汽船,16,Mountain
浜根岸太郎,16,Dish
日下部,72,Person
株式会社,32,Company
受命,16,Position_Vocation
北日本汽船,64,Railroad
函館瀬棚,16,Port
函館釧路線,16,Domestic_Region
幌延,16,City
連合国,104,Country
浜根,32,Person
金森商船,32,Company
喜代丸,32,Ship
盛興丸,16,Mountain
御影丸,16,Facility_Other
根岸太郎,48,Person
函館船主同盟会,16,Earthquake
鉄鋼,48,Material
五島軒,96,City
松田助八,24,Person
橋谷巳之吉,16,Person
前田利一,32,Person
前田卯之助,32,Person
内田,24,Person
山梨,16,City
小泉新一,16,Person
清水汽船部,16,City
小泉,24,Person
北海産業合資会社,16,Company
外務大臣,16,Position_Vocation
ハバロフスク,16,Country
プリアムール,16,Person
ペトロパブロフスク,48,City
ロシア人漁夫,16,Island
ロシア極東沿岸,16,Domestic_Region
ロシア人漁業,16,Natural_Disaster
日露講和条約,56,Treaty
入江,80,Person
島田元太郎,32,Person
沿海州北区,32,City
カムチャツカ西海岸,24,Island
国財庁,16,Government
ペトロパブロフスク港,16,Port
漁業監督官,16,Position_Vocation
漁業協約成立,16,Plan
紅鮭,120,Food_Other
白鮭,16,Dish
輸出食品株式会社,16,Company
一井組,16,Company
カムチャツカ東海岸,16,Mountain
カムチャツカヘ,16,Dish
蜷医,40,Position_Vocation
邱上,16,Person
螢イ,32,Person
菴輔譟舌蜊,16,Product_Other
小川合名会社,48,Person
サハリン,40,Country
西カムチャツカ,40,Domestic_Region
信一郎,48,Person
魯漁業株式会社,88,Political_Organization_Other
真藤慎太郎,64,Person
田中仙太郎,16,GOE_Other
函館製網船具株式会社,32,Public_Institution
女婿坂本,16,Person
東邦水産株式会社,16,GOE_Other
ロシア人漁場,24,GOE_Other
ニコラエフスク市庁,16,Government
島村,16,Person
平安丸,16,Ship
筋子,24,Food_Other
漁業協約発効,16,Plan
漁区経営者名簿,16,Position_Vocation
堤商会,24,Company
ヨーロッパ市場,32,Continental_Region
代表社員,48,Position_Vocation
二部教授,16,Position_Vocation
文部省令,64,Government
第3次小学校令,40,Event_Other
函館教育界,16,Research_Institute
桔梗村,16,Sea
学校長,72,Position_Vocation
小学校教師,16,Position_Vocation
宿直員,16,Position_Vocation
軍人,152,Position_Vocation
若松小学校,16,School
道会,64,Animal_Disease
道庁告示,16,Government
道内他都市,24,Island
高等小学校卒業者,16,Position_Vocation
卒業者,48,Position_Vocation
石原,16,Person
井上文相,16,Person
函館商業学校規則,24,School
教職員,112,Position_Vocation
同窓生,24,Position_Vocation
運転士,16,Position_Vocation
教授時数,16,Event_Other
商業補習学校,24,Doctrine_Method_Other
工業補習学校,24,Doctrine_Method_Other
二級制,24,Doctrine_Method_Other
市会議員,264,Position_Vocation
伊藤貞次,24,Person
皇太子,56,Position_Vocation
黒住代議士,16,Position_Vocation
有権者,40,Position_Vocation
市長詮衡委員会,16,Law
浜崎,40,Person
両委員,16,Position_Vocation
小浜松次郎,56,Person
市会議員協議会,56,Conference
市長候補者,24,Position_Vocation
渡辺泰邦,40,Person
藤村,32,Person
主事,64,Position_Vocation
市長銓衡委員会,24,Government
内務省警保局,24,Government
川崎,32,Person
佐藤孝三郎,104,Person
総務課長,32,Position_Vocation
弥吉茂樹,16,Person
阿部覚治,48,Person
新市長,48,Position_Vocation
松風小学校,16,School
木村英俊,24,Person
斎藤與一郎,32,Person
函館大火後,16,Natural_Disaster
鮫川,24,City
市会議長,72,Position_Vocation
村長,64,Position_Vocation
藤原覚,16,Person
渡島支庁,56,City
函館市会,56,Public_Institution
湯川町会,16,GOE_Other
出張所長,16,Position_Vocation
札幌市,320,Province
電気軌道事業,16,Railroad
北海道瓦斯,16,Name_Other
戸井電気,16,City
既得権,16,Product_Other
取締役会長,24,Position_Vocation
市議,24,Position_Vocation
岡田,64,Person
美濃部,32,Person
穴水要,16,Person
北海水力,32,Company
富士製紙,24,Domestic_Region
穴水熊雄,16,Person
穴水,48,Person
藤原銀次郎,16,Person
高木荘,32,Facility_Other
大島寅吉,64,Person
高橋文五郎,24,Person
臨時電気事業調査委員会,16,Product_Other
太刀川,96,Person
期成同盟,24,Product_Other
膺懲連盟,16,Government
札幌逓信局長,40,Position_Vocation
東京地方裁判所,16,Public_Institution
鶴本徳太郎,56,Person
東邦,24,Company
鳩山一郎,16,Person
葛西,32,Person
当摩彦太郎,16,Person
島田忠司,24,Person
野上繁,16,Person
水電問題,32,Product_Other
函館商工連合会,16,Public_Institution
商工連合会,16,Government
山崎札幌逓信局長,16,GOE_Other
山崎局長,16,Position_Vocation
正副会長,16,Position_Vocation
函館市復興会,16,Public_Institution
帝国電力株式会社,16,Government
田中正,16,Person
函館市長,48,Position_Vocation
正副議長,32,Position_Vocation
函館振興会,16,GOE_Other
谷川定次,16,Person
宮川義雄,16,Person
斎藤与一郎,32,Person
病院長,16,Position_Vocation
斉藤与一郎,16,Person
大日本電力,16,Doctrine_Method_Other
函館市交通局,16,GOE_Other
函館支署,16,Government
築城部,16,Organization_Other
参謀総長,16,Position_Vocation
陸軍大臣,40,Position_Vocation
寺内正毅,16,Person
山県,24,Person
東口,16,Facility_Part
西口,24,Facility_Other
兵舎,48,Position_Vocation
参謀本部,16,Position_Vocation
陸海軍,16,Law
津軽要塞,96,Facility_Other
千畳敷砲台,24,Mountain
薬師山保塁,16,Political_Party
兵備,16,Ship
朝鮮海峡要塞,16,Continental_Region
白神岬砲台,16,Sport
築城部本部,16,Position_Vocation
ソ連,1448,Country
汐首崎,16,Person
下士,16,Position_Vocation
日露開戦,16,Event_Other
函館重砲兵大隊,32,GOE_Other
榴弾砲,16,Position_Vocation
臼砲,16,Position_Vocation
下士官,16,Position_Vocation
津軽要塞司令官,24,GOE_Other
軍令,16,Position_Vocation
函館重砲兵連隊,32,Archaeological_Place_Other
津軽要塞重砲兵連隊,40,GOE_Other
太平洋戦争,344,War
米軍,120,Military
戸井地区隊,16,Location_Other
満州事変,64,Culture
日中戦争,16,War
日貨,96,Product_Other
道産米,16,Dish
朝鮮米,16,Continental_Region
大連,112,City
第1次世界大戦後,56,Event_Other
塩乾魚類,16,Dish
函館海産市場,16,GOE_Other
函館水産,96,GOE_Other
大北漁業,32,GOE_Other
新巻,16,Dish
加賀与吉,64,Person
森卯兵衛,48,GOE_Other
柳沢善之助,24,Person
細谷伴蔵,24,Person
函館日魯組,24,Archaeological_Place_Other
函館日魯組組合員,16,Incident_Other
有力海産商,24,Position_Vocation
大川原善蔵,16,Person
函館海産商,56,School
漁業法,16,Doctrine_Method_Other
日産コンツェルン,16,Company
日本水産,152,GOE_Other
尾札部,16,Product_Other
渡島支庁長,16,Person
函館海藻移出組合,16,GOE_Other
大北水産,32,GOE_Other
金森森屋,16,Person
関東大震災,104,Plan
金森森,16,Person
荻野,16,Person
公設市場,128,City
宝町公設市場,24,City
道内樺太,40,Province
履物,40,Clothing
肥料商,16,Doctrine_Method_Other
業務成績報告,16,Printing_Other
露領産塩鮭鱒,16,Dish
加賀商店,24,Family
森卯,16,Worship_Place
柳沢商店,16,River
矢野,176,Person
新巻鮭,32,Dish
大正年代,32,Culture
冷凍鮭,16,Food_Other
函館在住華僑商人,16,Ethnic_Group_Other
基隆,56,City
汕頭,24,City
井ク,24,Person
シ峨h繧顔,24,Position_Vocation
豢サ,24,Doctrine_Method_Other
蠅鈴,16,Book
華僑商人,32,Position_Vocation
中国商人,120,Position_Vocation
長江,16,Person
団長,56,Position_Vocation
函館海産業界,16,School
松田季,16,Person
北海道支部,16,Province
揚子江流域,16,Domestic_Region
湯浅商店,16,GOE_Other
細谷,16,Person
川崎汽船,48,Company
三井洋行,32,Company
鈴木洋行,16,Company
阿部洋行,16,Company
湯浅洋行,16,Company
泰新洋行,24,Person
日華洋行,24,Company
塩魚商,24,Dish
華南沿岸地域,16,Continental_Region
五四運動,16,Movement
福州事件,16,Incident_Other
若林,16,Person
専属仲買人,16,Position_Vocation
会計主任,16,Position_Vocation
魯系,24,Person
魯組,16,Person
進藤慎太郎,16,Person
函館海産業,16,GOE_Other
北京,24,City
フレーザー商会,16,Person
エジプト,24,Country
外米,56,Dish
在米,32,Nationality
北洋,24,Person
渡辺富吉,16,Person
震康号,48,Person
北海道産海産物,16,Dish
福泉栄造,16,Person
福泉,40,Person
土岐,16,Person
青島,16,City
シンガポール,56,Country
ハルビン,24,City
ロサンゼルス,16,City
マニラ,56,Country
中南米,16,Continental_Region
函館港外六港外国貿易概況,16,Book
工船,32,Dish
石油,16,Material
カナダ,80,Country
満州国,16,Product_Other
北千島鮭鱒,16,Ethnic_Group_Other
南京,32,Person
中国南部,16,Domestic_Region
バンコク,16,City
ギリシア,16,Country
トマトサーディン,16,Food_Other
フィッシュミール,24,Compound
豊大号,16,Person
三江系,16,Location_Other
和隆,16,Person
震康,16,Person
橋本金太郎,16,Person
函館商工会議所定款,16,Government
鶴岡町,40,Theater
北海道商工会議所連合会,48,Public_Institution
商工経済会法,48,Government
商工経済会法施行令,16,Government
商工経済会法施行規則,16,Government
北海道商工経済会,64,Government
奥羽北海道商工会議所連合会,16,Government
第7回,16,Conference
北海道商工会議所連合会臨時会,16,Government
拓殖貯金銀行,16,GOE_Other
北門銀行,24,GOE_Other
共栄貯金銀行,16,Product_Other
支店銀行,32,GOE_Other
柿本銀行,48,Company
柿本作之助,16,Person
及能仁三郎,16,Position_Vocation
朝鮮銀行,56,Company
首都圏,40,Domestic_Region
弁天町支店,16,GOE_Other
北海道銀行,128,Company
山崎松蔵,32,Person
斉藤又右衛門,24,Person
和歌山県,24,Province
長野,24,City
函館信用組合,16,Product_Other
渡辺銀行,16,Company
山口治作,16,Person
道銀,16,City
相馬商店,16,River
長谷川藤三郎,16,Person
近藤孫三郎,16,Person
貴族院議員選挙,16,Position_Vocation
函館商工名録,48,Public_Institution
時事年鑑,16,Printing_Other
寺尾庄蔵,16,Person
相馬堅,16,Person
千島汽船,16,Mountain
組長,48,Position_Vocation
大正78,24,Incident_Other
函館勢,24,Military
哲平,16,Person
堅弥,16,Person
亀井邦太郎,16,Person
木島豊治,16,Person
会社員,72,Position_Vocation
金森百貨店,16,GOE_Other
熊四郎,40,Person
孝平,16,Person
渡辺合名会社,56,Person
函館商工録,24,GOE_Other
初代,16,Facility_Part
7階建,16,Facility_Part
棒二森屋百貨店,16,GOE_Other
営業報告書,16,Printing_Other
太平洋漁業,80,Sea
佐々木倉庫,16,GOE_Other
西出商事,16,Company
西出,48,Person
自由労働者,32,Position_Vocation
工場労働者,24,Position_Vocation
製菓業,32,Dish
ラムネ,40,Dish
北日本製紙,16,Material
瀬崎初三郎,16,Person
辻才次郎,16,Product_Other
旭醤油,24,Dish
帝国製菓,48,Company
旭川市,112,City
アンモニア,16,Compound
函館冷蔵,24,Domestic_Region
ゴム靴,16,Material
函館酸素,16,Sport
大塚巌,24,Person
日ソ,64,Country
5か年計画,24,Plan
蟹工船,72,Position_Vocation
コークス,16,Material
化学工業,24,Material
キャラメル,48,Dish
明治製菓,24,City
クリーム,16,Food_Other
製菓,32,Clothing
杉村大造,32,Person
杉村,32,Person
水産試験場,24,Government
函館高等水産,16,School
トマト,24,Flora
ノルウェー,16,Country
豊浦,16,City
北日本油脂工業,16,Product_Other
油脂,16,Food_Other
